railway,station,x,y,tokyo
井の頭線,神泉,-12694,-38025,7391
井の頭線,明大前,-16562,-36697,10669
井の頭線,渋谷,-12094,-37875,6789
井の頭線,永福町,-17259,-35904,11244
井の頭線,東松原,-16083,-37413,10360
井の頭線,浜田山,-18624,-35308,12562
井の頭線,新代田,-15567,-37430,9867
井の頭線,高井戸,-19741,-35118,13671
井の頭線,久我山,-21179,-34574,15105
井の頭線,富士見ヶ丘,-20468,-34944,14394
井の頭線,下北沢,-15098,-37530,9445
井の頭線,池ノ上,-14475,-37668,8897
井の頭線,西永福,-17938,-35609,11895
京王線,仙川,-22461,-37429,16606
京王線,代田橋,-15746,-36478,9826
京王線,笹塚,-15041,-36193,9083
京王線,幡ヶ谷,-14086,-35850,8088
京王線,桜上水,-18275,-36854,12382
京王線,八幡山,-19812,-36581,13860
京王線,芦花公園,-20376,-36530,14413
京王線,新宿,-12138,-34386,6074
京王線,下高井戸,-17319,-37026,11475
京王線,上北沢,-19003,-36719,13080
京王線,明大前,-16547,-36778,10669
京王線,初台,-13130,-35335,7080
京王線,千歳烏山,-21090,-36826,15159
京王線,新宿,-12193,-34558,6120
京王線,調布,-26132,-38595,20425
京王線,高幡不動,-38046,-37387,32081
京王線,北野,-43391,-39336,37598
京王線,飛田給,-28037,-37678,22159
京王線,長沼,-42332,-39530,36573
京王線,つつじヶ丘,-23372,-37912,17586
京王線,柴崎,-24149,-38355,18433
京王線,中河原,-34010,-37707,28093
京王線,東府中,-30593,-36695,24596
京王線,武蔵野台,-29155,-37214,23212
京王線,百草園,-36394,-37938,30488
京王線,布田,-25500,-38809,19848
京王線,平山城址公園,-41060,-39034,35248
京王線,多磨霊園,-29985,-36965,24014
京王線,国領,-24892,-38775,19246
京王線,京王八王子,-44392,-37832,38442
京王線,分倍河原,-33040,-36761,27041
京王線,西調布,-27509,-37976,21677
京王線,南平,-39908,-38170,34007
京王線,聖蹟桜ヶ丘,-34986,-38673,29178
京王線,府中,-31976,-36311,25949
競馬場線,東府中,-30593,-36695,24596
競馬場線,府中競馬正門前,-31519,-36738,25523
高尾線,高尾,-49955,-39616,44151
高尾線,山田,-46418,-39335,40604
高尾線,めじろ台,-47531,-39410,41719
高尾線,京王片倉,-44950,-39342,39147
高尾線,北野,-43391,-39336,37598
高尾線,高尾山口,-51038,-40639,45349
高尾線,狭間,-48875,-39740,43091
相模原線,京王よみうりランド,-28624,-40674,23317
相模原線,橋本,-44381,-44798,39606
相模原線,京王堀之内,-39222,-41576,33845
相模原線,南大沢,-41083,-42720,35907
相模原線,京王多摩センター,-37062,-41502,31717
相模原線,多摩境,-42259,-44084,37372
相模原線,若葉台,-32700,-42169,27643
相模原線,京王永山,-34882,-40954,29470
相模原線,稲城,-30175,-40317,24737
相模原線,調布,-26132,-38595,20425
相模原線,京王稲田堤,-27294,-40545,22000
相模原線,京王多摩川,-26897,-39442,21347
動物園線,多摩動物公園,-38739,-38797,32916
動物園線,高幡不動,-38046,-37387,32081
宇治線,宇治,-368154,-115159,370903
宇治線,木幡,-368951,-111673,370943
宇治線,桃山南口,-370080,-111093,371928
宇治線,中書島,-372245,-111493,374128
宇治線,六地蔵,-369186,-111022,371038
宇治線,黄檗,-368378,-113058,370671
宇治線,三室戸,-368134,-114738,370792
宇治線,観月橋,-371424,-111358,373297
鴨東線,神宮丸太町,-370716,-101355,370676
鴨東線,出町柳,-370633,-100075,370366
鴨東線,三条,-370751,-102418,370903
京阪本線,清水五条,-371138,-103762,371531
京阪本線,祇園四条,-370811,-103020,371072
京阪本線,東福寺,-371087,-105447,371798
京阪本線,七条,-371265,-104475,371789
京阪本線,三条,-370751,-102418,370903
京阪本線,中書島,-372245,-111493,374128
京阪本線,香里園,-384714,-126779,389666
京阪本線,大和田,-387506,-131291,393462
京阪本線,淀,-375908,-113581,378144
京阪本線,守口市,-390973,-131999,396996
京阪本線,樟葉,-380283,-118352,383436
京阪本線,伏見桃山,-371825,-110858,373587
京阪本線,御殿山,-382395,-121915,386286
京阪本線,枚方公園,-383804,-123807,388089
京阪本線,萱島,-386694,-130818,392558
京阪本線,寝屋川市,-385744,-129026,391202
京阪本線,中書島,-372208,-111465,374086
京阪本線,西三荘,-389979,-131809,395987
京阪本線,伏見稲荷,-371207,-106810,372177
京阪本線,丹波橋,-371699,-110149,373320
京阪本線,藤森,-371179,-108173,372416
京阪本線,門真市,-389324,-131752,395338
京阪本線,橋本,-379385,-116165,382088
京阪本線,墨染,-371320,-109136,372745
京阪本線,光善寺,-384723,-125310,389330
京阪本線,八幡市,-377940,-115925,380624
京阪本線,鳥羽街道,-371121,-106292,371993
京阪本線,枚方市,-382938,-123330,387137
京阪本線,深草,-371154,-107381,372236
京阪本線,古川橋,-388546,-131583,394542
京阪本線,牧野,-381270,-120330,384834
京阪本線,土居,-391487,-132491,397616
京阪本線,北浜,-396459,-136631,403463
京阪本線,淀屋橋,-396902,-136526,403865
京阪本線,天満橋,-395666,-136788,402735
京阪本線,京橋,-394156,-136116,401104
京阪本線,森小路,-392283,-133701,398686
京阪本線,千林,-391973,-133202,398263
京阪本線,関目,-392746,-134441,399319
京阪本線,野江,-393106,-135018,399811
京阪本線,滝井,-391715,-132785,397909
京津線,上栄町,-362741,-103142,363167
京津線,四宮,-366110,-104487,366729
京津線,大谷,-363431,-104323,364068
京津線,京阪山科,-366749,-104445,367349
京津線,追分,-364876,-104594,365538
京津線,びわ湖浜大津,-362365,-102477,362673
京津線,御陵,-368109,-103950,368591
交野線,河内森,-379751,-128179,385182
交野線,宮之阪,-382220,-123645,386510
交野線,星ヶ丘,-381961,-124332,386417
交野線,私市,-379696,-128870,385297
交野線,交野市,-380608,-126688,385656
交野線,村野,-381588,-124985,386205
交野線,郡津,-381100,-125830,385930
交野線,枚方市,-382925,-123337,387126
鋼索線,男山山上,-377955,-116349,380730
鋼索線,八幡市,-377985,-115969,380678
石山坂本線,南滋賀,-362832,-99656,362615
石山坂本線,石場,-361341,-103247,361812
石山坂本線,三井寺,-362738,-102288,363003
石山坂本線,膳所本町,-360133,-104361,360838
石山坂本線,錦,-360438,-104073,361083
石山坂本線,京阪石山,-359248,-106123,360315
石山坂本線,びわ湖浜大津,-362365,-102477,362673
石山坂本線,粟津,-359594,-105536,360538
石山坂本線,京阪大津京,-363077,-101210,363138
石山坂本線,滋賀里,-362659,-98879,362307
石山坂本線,京阪膳所,-360877,-103816,361464
石山坂本線,坂本比叡山口,-361439,-95921,360593
石山坂本線,松ノ馬場,-361550,-96488,360798
石山坂本線,近江神宮前,-363049,-100640,363006
石山坂本線,大津市役所前,-363097,-101660,363241
石山坂本線,瓦ヶ浜,-359668,-105138,360534
石山坂本線,中ノ庄,-359941,-104850,360745
石山坂本線,穴太,-362090,-97561,361515
石山坂本線,島ノ関,-361746,-102901,362144
石山坂本線,石山寺,-358957,-107504,360306
石山坂本線,唐橋前,-358970,-106828,360183
押上線,青砥,2074,-28194,10450
押上線,京成曳舟,-1180,-31215,6029
押上線,押上,-1893,-32149,4917
押上線,八広,-453,-30264,7183
押上線,四ツ木,119,-29764,7943
押上線,京成立石,1341,-29046,9347
金町線,京成高砂,3007,-27639,11526
金町線,京成金町,3346,-25688,13063
金町線,柴又,3793,-27022,12526
千原線,千葉中央,25769,-43511,33031
千原線,千葉寺,27080,-45406,34829
千原線,大森台,28659,-46107,36548
千原線,ちはら台,30538,-51698,40351
千原線,学園前,29467,-48716,38193
千原線,おゆみ野,30192,-49871,39298
千葉線,京成津田沼,17334,-35081,23411
千葉線,新千葉,24939,-42959,32086
千葉線,みどり台,23912,-41539,30749
千葉線,京成稲毛,22856,-40215,29445
千葉線,京成千葉,25459,-43052,32611
千葉線,検見川,21136,-38527,27474
千葉線,千葉中央,25769,-43511,33031
千葉線,西登戸,24416,-42388,31437
千葉線,京成幕張,20166,-37644,26401
千葉線,京成幕張本郷,18860,-36267,24982
東成田線,京成成田,43589,-24714,50665
東成田線,東成田,50083,-25410,56927
本線,成田空港,50000,-25850,56774
本線,空港第2ビル,50113,-25047,57018
本線,京成大和田,24909,-31877,31115
本線,志津,28191,-31307,34437
本線,京成西船,11356,-31979,17648
本線,京成佐倉,35872,-30414,42169
本線,大神宮下,14302,-33941,20392
本線,京成八幡,8579,-30632,15218
本線,京成大久保,19484,-34823,25559
本線,実籾,21246,-34717,27321
本線,谷津,15783,-34905,21859
本線,ユーカリが丘,29206,-30819,35498
本線,京成成田,43589,-24714,50665
本線,京成津田沼,17334,-35081,23411
本線,船橋競馬場,14910,-34426,20987
本線,勝田台,26483,-31536,32715
本線,宗吾参道,40458,-27383,47110
本線,公津の杜,41696,-26505,48475
本線,海神,12528,-32617,18723
本線,東中山,10794,-31677,17144
本線,鬼越,9457,-31085,15955
本線,八千代台,23296,-33102,29416
本線,京成中山,10047,-31397,16464
本線,京成臼井,31432,-29896,37818
本線,大佐倉,37757,-29882,44100
本線,京成船橋,13741,-33268,19870
本線,京成酒々井,39513,-29100,45935
本線,京成関屋,-1943,-28405,7560
本線,堀切菖蒲園,-523,-27997,8731
本線,菅野,7785,-30143,14601
本線,千住大橋,-3281,-28577,6762
本線,京成上野,-5412,-32027,2789
本線,江戸川,5646,-29081,13014
本線,日暮里,-5593,-30174,4588
本線,青砥,2074,-28194,10450
本線,新三河島,-5362,-29146,5635
本線,国府台,6350,-29252,13581
本線,町屋,-4685,-28588,6303
本線,京成小岩,4547,-28598,12268
本線,京成高砂,3007,-27639,11526
本線,市川真間,7095,-29811,14061
本線,お花茶屋,592,-28000,9477
烏丸線,今出川,-371842,-100023,371548
烏丸線,烏丸御池,-371906,-102247,372008
烏丸線,鞍馬口,-371810,-99216,371376
烏丸線,九条,-372035,-105669,372771
烏丸線,北山,-371173,-97677,370483
烏丸線,国際会館,-369342,-96460,368474
烏丸線,四条,-371935,-103041,372181
烏丸線,京都,-371989,-104839,372569
烏丸線,松ヶ崎,-370152,-97681,369478
烏丸線,五条,-371963,-103863,372361
烏丸線,丸太町,-371889,-101548,371865
烏丸線,北大路,-371863,-98387,371285
烏丸線,竹田,-372468,-108220,373689
烏丸線,十条,-372068,-106422,372948
烏丸線,くいな橋,-372323,-107494,373405
東西線,山科,-366716,-104523,367331
東西線,東野,-366805,-105516,367609
東西線,蹴上,-369111,-102556,369317
東西線,二条城前,-372741,-101989,372783
東西線,京都市役所前,-371050,-102170,371153
東西線,御陵,-368109,-103950,368591
東西線,二条,-373528,-101945,373549
東西線,東山,-370061,-102373,370217
東西線,烏丸御池,-371903,-102147,371987
東西線,三条京阪,-370617,-102375,370764
東西線,小野,-367274,-107849,368525
東西線,六地蔵,-368880,-110832,370700
東西線,椥辻,-367023,-106584,368029
東西線,石田,-368176,-110111,369862
東西線,醍醐,-367518,-109038,369001
久里浜線,三崎口,-18215,-91151,57706
久里浜線,北久里浜,-13372,-83296,49104
久里浜線,ＹＲＰ野比,-13481,-87347,53129
久里浜線,新大津,-13026,-82431,48198
久里浜線,津久井浜,-15341,-88947,54997
久里浜線,京急長沢,-14495,-88136,54059
久里浜線,三浦海岸,-16388,-90037,56253
久里浜線,堀ノ内,-13311,-81737,47553
久里浜線,京急久里浜,-11934,-85253,50855
空港線,京急蒲田,-9881,-48622,14397
空港線,穴守稲荷,-7855,-49883,15250
空港線,糀谷,-9405,-49426,15061
空港線,大鳥居,-8441,-49663,15112
空港線,天空橋,-7144,-50120,15420
空港線,羽田空港国内線ターミナル,-4304,-49954,15320
逗子線,新逗子,-22992,-78263,46698
逗子線,神武寺,-21865,-76935,45056
逗子線,六浦,-20169,-75115,42767
逗子線,金沢八景,-19382,-74184,41631
大師線,京急川崎,-12005,-51801,18065
大師線,鈴木町,-10217,-51540,17306
大師線,小島新田,-7778,-51625,16974
大師線,東門前,-8977,-51407,16921
大師線,港町,-10946,-51574,17528
大師線,産業道路,-8423,-51406,16834
大師線,川崎大師,-9733,-51498,17155
本線,大森海岸,-8880,-45751,11365
本線,立会川,-8552,-44539,10110
本線,青物横丁,-8171,-43354,8868
本線,北品川,-8517,-41883,7552
本線,品川,-8627,-41305,7046
本線,新馬場,-8317,-42534,8113
本線,鮫洲,-8234,-43811,9327
本線,泉岳寺,-8477,-40143,5916
本線,堀ノ内,-13311,-81737,47553
本線,金沢八景,-19382,-74184,41631
本線,京急川崎,-12005,-51801,18065
本線,京急蒲田,-9881,-48622,14397
本線,安針塚,-17323,-79120,45786
本線,京急鶴見,-14129,-54721,21546
本線,杉田,-19780,-68329,36280
本線,南太田,-19946,-62450,30991
本線,汐入,-15538,-79829,46074
本線,逸見,-16447,-79789,46231
本線,大森町,-9183,-47423,13062
本線,京急新子安,-16103,-56874,24303
本線,八丁畷,-12868,-52908,19399
本線,追浜,-18951,-75902,43132
本線,雑色,-10725,-49943,15901
本線,生麦,-15060,-55947,23034
本線,弘明寺,-21468,-63866,32946
本線,花月園前,-14558,-55423,22358
本線,横須賀中央,-14853,-80008,46114
本線,能見台,-18548,-70925,38278
本線,上大岡,-21499,-65502,34416
本線,金沢文庫,-19230,-72841,40311
本線,馬堀海岸,-11411,-82137,47700
本線,神奈川,-18687,-58641,27027
本線,浦賀,-10764,-82992,48482
本線,黄金町,-19135,-62140,30356
本線,戸部,-19404,-60258,28792
本線,井土ヶ谷,-21137,-62782,31834
本線,仲木戸,-18004,-57943,26093
本線,屏風浦,-20247,-67193,35416
本線,鶴見市場,-13318,-53510,20122
本線,横浜,-19078,-59195,27700
本線,京急富岡,-18498,-70239,37613
本線,子安,-17086,-57166,24986
本線,県立大学,-14241,-80982,46961
本線,京急田浦,-18929,-77525,44678
本線,神奈川新町,-17527,-57505,25486
本線,京急大津,-12553,-81976,47681
本線,梅屋敷,-9532,-48057,13761
本線,六郷土手,-11404,-50968,17083
本線,日ノ出町,-18759,-61490,29608
本線,平和島,-8916,-46737,12332
鋼索線,ケーブル比叡,-365951,-96443,365128
鋼索線,ケーブル八瀬,-367149,-96099,366251
北野線,妙心寺,-375648,-100272,375338
北野線,北野白梅町,-374459,-100193,374154
北野線,龍安寺,-375314,-100113,374982
北野線,常盤,-376867,-100879,376645
北野線,等持院,-375108,-100122,374781
北野線,宇多野,-376372,-100156,376031
北野線,鳴滝,-376761,-100532,376480
北野線,御室仁和寺,-375963,-100250,375645
北野線,帷子ノ辻,-377300,-101442,377171
嵐山本線,鹿王院,-378668,-101174,378470
嵐山本線,西院,-374254,-102896,374435
嵐山本線,西大路三条,-374391,-102368,374474
嵐山本線,四条大宮,-372977,-102955,373190
嵐山本線,蚕ノ社,-376159,-101869,376123
嵐山本線,嵐電嵯峨,-378985,-101221,378791
嵐山本線,車折神社,-378323,-101220,378138
嵐山本線,嵐山,-379318,-101333,379138
嵐山本線,山ノ内,-375240,-102286,375294
嵐山本線,太秦広隆寺,-376576,-101680,376500
嵐山本線,有栖川,-377876,-101413,377732
嵐山本線,帷子ノ辻,-377300,-101442,377171
錦川清流線,南桑,-720719,-170898,727500
錦川清流線,河山,-723920,-167648,730046
錦川清流線,柳瀬,-724390,-165250,730075
錦川清流線,根笠,-722776,-170620,729469
錦川清流線,錦町,-725597,-164324,731098
錦川清流線,川西,-706709,-177886,715108
錦川清流線,椋野,-719696,-172746,726843
錦川清流線,南河内,-713469,-176326,721425
錦川清流線,行波,-714998,-176503,722958
錦川清流線,守内かさ神,-710479,-176064,718441
錦川清流線,北河内,-716973,-174935,724590
錦川清流線,清流新岩国,-709399,-177022,717572
橿原線,大和西大寺,-371186,-137446,379282
橿原線,尼ヶ辻,-371200,-138840,379676
橿原線,西ノ京,-371280,-139999,380072
橿原線,九条,-371349,-141247,380486
橿原線,石見,-371476,-151034,383462
橿原線,田原本,-371097,-153080,383727
橿原線,笠縫,-370851,-154387,383898
